producto,cantidad,valor_unitario,fecha,dia_semana,estacion,cantidad_log
JARABE DE MANZANA TASKY,5.0,9.87,2024-10-09,Miércoles,primavera,1.791759469228055
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-09,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,1.0,8.61,2024-10-09,Miércoles,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,5.0,9.87,2024-10-09,Miércoles,primavera,1.791759469228055
JARABE DE GRANADINA TASKY,3.0,8.61,2024-10-09,Miércoles,primavera,1.3862943611198906
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-09,Miércoles,primavera,1.6094379124341003
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-09,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-09,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-09,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-09,Miércoles,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-09,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,8.0,9.87,2024-10-09,Miércoles,primavera,2.1972245773362196
JARABE DE GUAYABA TASKY,5.0,9.66,2024-10-09,Miércoles,primavera,1.791759469228055
JARABE DE GRANADINA TASKY,6.0,8.61,2024-10-09,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-09,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-09,Miércoles,primavera,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-09,Miércoles,primavera,2.5649493574615367
JARABE DE GOMA TASKY,10.0,9.5,2024-10-10,Jueves,primavera,2.3978952727983707
JARABE DE GUAYABA TASKY,4.0,12.5,2024-10-10,Jueves,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,12.0,12.4,2024-10-10,Jueves,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,6.0,10.5,2024-10-10,Jueves,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,16.0,2024-10-10,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,12.5,2024-10-10,Jueves,primavera,1.6094379124341003
PULPA DE MARACUYA,32.0,11.0,2024-10-14,Lunes,primavera,3.4965075614664802
ZUMO DE LIMON CONGELADO,48.0,9.5,2024-10-14,Lunes,primavera,3.8918202981106265
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE MANZANA TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-16,Miércoles,primavera,1.3862943611198906
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE GUAYABA TASKY,4.0,9.66,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GUAYABA TASKY,6.0,9.66,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,3.0,8.61,2024-10-16,Miércoles,primavera,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADA TASKY,9.0,9.87,2024-10-16,Miércoles,primavera,2.302585092994046
JARABE DE GRANADA TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE MANZANA TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,6.0,8.61,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,1.0,14.5,2024-10-16,Miércoles,primavera,0.6931471805599453
JARABE DE FRAMBUESA TASKY,1.0,17.5,2024-10-16,Miércoles,primavera,0.6931471805599453
JARABE DE GRANADA TASKY,1.0,14.5,2024-10-16,Miércoles,primavera,0.6931471805599453
ZUMO DE LIMON CONGELADO,8.0,10.0,2024-10-16,Miércoles,primavera,2.1972245773362196
COMPOTA DE FRESA BALDE,9.6,9.6875,2024-10-16,Miércoles,primavera,2.3608540011180215
COMPOTA DE FRESA BALDE,24.0,9.6875,2024-10-16,Miércoles,primavera,3.2188758248682006
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE GUAYABA TASKY,5.0,9.66,2024-10-16,Miércoles,primavera,1.791759469228055
JARABE DE GUAYABA TASKY,9.0,9.66,2024-10-16,Miércoles,primavera,2.302585092994046
JARABE DE GUAYABA TASKY,2.0,9.66,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,1.0,9.87,2024-10-16,Miércoles,primavera,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-16,Miércoles,primavera,1.3862943611198906
JARABE DE GRANADINA TASKY,1.0,8.61,2024-10-16,Miércoles,primavera,0.6931471805599453
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-16,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,4.0,9.66,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,12.0,9.87,2024-10-16,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,4.0,8.61,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-10-16,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,4.0,9.87,2024-10-16,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,4.0,9.87,2024-10-16,Miércoles,primavera,1.6094379124341003
ZUMO DE LIMON CONGELADO,32.0,12.0,2024-10-17,Jueves,primavera,3.4965075614664802
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-24,Jueves,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-10-24,Jueves,primavera,1.3862943611198906
ZUMO DE LIMON CONGELADO,32.0,12.0,2024-10-24,Jueves,primavera,3.4965075614664802
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-24,Jueves,primavera,1.3862943611198906
JARABE DE MANZANA TASKY,6.0,12.5,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,12.0,12.4,2024-10-24,Jueves,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,10.0,10.5,2024-10-24,Jueves,primavera,2.3978952727983707
JARABE DE GOMA TASKY,6.0,9.5,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE GUAYABA TASKY,4.0,12.5,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,12.0,16.0,2024-10-24,Jueves,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,1.0,8.61,2024-10-24,Jueves,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,2.0,14.0,2024-10-24,Jueves,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-24,Jueves,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,3.0,9.87,2024-10-24,Jueves,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-10-24,Jueves,primavera,2.5649493574615367
JARABE DE GRANADA TASKY,6.0,9.87,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-24,Jueves,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-24,Jueves,primavera,2.5649493574615367
COMPOTA DE FRESA BALDE,14.399999999999999,9.6875,2024-10-24,Jueves,primavera,2.734367509419583
COMPOTA DE FRESA BALDE,9.6,9.6875,2024-10-24,Jueves,primavera,2.3608540011180215
JARABE DE BLUE CURACAO TASKY,1.0,14.0,2024-10-24,Jueves,primavera,0.6931471805599453
JARABE DE GRANADINA TASKY,2.0,11.0,2024-10-24,Jueves,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,5.0,17.0,2024-10-24,Jueves,primavera,1.791759469228055
JARABE DE GRANADA TASKY,1.0,9.87,2024-10-24,Jueves,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-24,Jueves,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,1.0,14.0,2024-10-24,Jueves,primavera,0.6931471805599453
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2024-10-24,Jueves,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-24,Jueves,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,1.0,9.87,2024-10-24,Jueves,primavera,0.6931471805599453
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-24,Jueves,primavera,1.0986122886681098
PULPA CONGELADA DE LIMA,40.0,12.0,2024-10-25,Viernes,primavera,3.713572066704308
JARABE DE GRANADA TASKY,5.0,9.87,2024-10-25,Viernes,primavera,1.791759469228055
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-10-25,Viernes,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,1.0,9.87,2024-10-25,Viernes,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-25,Viernes,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-25,Viernes,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,3.0,8.61,2024-10-25,Viernes,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,8.0,14.7,2024-10-25,Viernes,primavera,2.1972245773362196
JARABE DE MANZANA TASKY,10.0,9.87,2024-10-25,Viernes,primavera,2.3978952727983707
JARABE DE GRANADA TASKY,4.0,9.87,2024-10-25,Viernes,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-10-25,Viernes,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,12.0,8.61,2024-10-25,Viernes,primavera,2.5649493574615367
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-10-25,Viernes,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-25,Viernes,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-10-29,Martes,primavera,1.791759469228055
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-29,Martes,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-10-29,Martes,primavera,1.791759469228055
JARABE DE GRANADA TASKY,4.0,9.87,2024-10-29,Martes,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-10-29,Martes,primavera,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-29,Martes,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-29,Martes,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,9.0,14.7,2024-10-29,Martes,primavera,2.302585092994046
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,9.0,9.87,2024-10-29,Martes,primavera,2.302585092994046
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-29,Martes,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-29,Martes,primavera,2.5649493574615367
JARABE DE GRANADA TASKY,3.0,9.87,2024-10-29,Martes,primavera,1.3862943611198906
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-29,Martes,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-10-29,Martes,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,1.0,8.61,2024-10-29,Martes,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,3.0,9.87,2024-10-29,Martes,primavera,1.3862943611198906
JARABE DE GRANADA TASKY,3.0,9.87,2024-10-29,Martes,primavera,1.3862943611198906
JARABE DE GRANADINA TASKY,12.0,9.0,2024-10-29,Martes,primavera,2.5649493574615367
JARABE DE FRAMBUESA TASKY,1.0,14.7,2024-10-29,Martes,primavera,0.6931471805599453
ZUMO DE LIMON CONGELADO,24.0,10.0,2024-10-29,Martes,primavera,3.2188758248682006
COMPOTA DE FRESA BALDE,9.6,9.6875,2024-10-29,Martes,primavera,2.3608540011180215
JARABE DE FRAMBUESA TASKY,12.0,14.7,2024-10-29,Martes,primavera,2.5649493574615367
JARABE DE FRAMBUESA TASKY,8.0,14.7,2024-10-30,Miércoles,primavera,2.1972245773362196
JARABE DE GRANADINA TASKY,4.0,8.61,2024-10-30,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-10-30,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-10-30,Miércoles,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-30,Miércoles,primavera,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-10-30,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,2.0,8.61,2024-10-30,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-10-30,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,10.0,9.87,2024-10-30,Miércoles,primavera,2.3978952727983707
PULPA CONGELADA DE LIMA,136.0,12.0,2024-10-30,Miércoles,primavera,4.919980925828125
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-10-30,Miércoles,primavera,1.791759469228055
JARABE DE FRAMBUESA TASKY,14.0,14.7,2024-10-30,Miércoles,primavera,2.70805020110221
JARABE DE GRANADA TASKY,4.0,9.87,2024-10-30,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,8.0,9.87,2024-10-30,Miércoles,primavera,2.1972245773362196
PULPA DE MANGO,8.0,10.8,2024-10-31,Jueves,primavera,2.1972245773362196
PULPA DE MARACUYA,32.0,11.5,2024-10-31,Jueves,primavera,3.4965075614664802
ZUMO DE LIMON CONGELADO,8.0,12.0,2024-10-31,Jueves,primavera,2.1972245773362196
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-11-05,Martes,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,1.0,9.87,2024-11-05,Martes,primavera,0.6931471805599453
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-11-06,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,2.0,9.87,2024-11-06,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,1.0,9.87,2024-11-06,Miércoles,primavera,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,1.0,9.87,2024-11-06,Miércoles,primavera,0.6931471805599453
COMPOTA DE ARANDANOS BALDE,10.0,12.3,2024-11-06,Miércoles,primavera,2.3978952727983707
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
PULPA DE FRESA,24.0,8.8,2024-11-06,Miércoles,primavera,3.2188758248682006
PULPA DE MANGO,16.0,10.8,2024-11-06,Miércoles,primavera,2.833213344056216
COMPOTA DE FRESA BALDE,9.6,9.6875,2024-11-06,Miércoles,primavera,2.3608540011180215
COMPOTA DE ARANDANOS BALDE,5.0,12.3,2024-11-06,Miércoles,primavera,1.791759469228055
COMPOTA DE FRESA BALDE,14.399999999999999,9.6875,2024-11-06,Miércoles,primavera,2.734367509419583
PULPA DE MARACUYA,16.0,14.0,2024-11-06,Miércoles,primavera,2.833213344056216
ZUMO DE LIMON CONGELADO,8.0,10.0,2024-11-06,Miércoles,primavera,2.1972245773362196
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-11-06,Miércoles,primavera,1.791759469228055
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2024-11-06,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,1.0,8.61,2024-11-06,Miércoles,primavera,0.6931471805599453
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,3.0,9.87,2024-11-06,Miércoles,primavera,1.3862943611198906
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-11-06,Miércoles,primavera,1.3862943611198906
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,4.0,9.87,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-06,Miércoles,primavera,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,6.0,8.61,2024-11-06,Miércoles,primavera,1.9459101490553132
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-11-06,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-06,Miércoles,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-11-06,Miércoles,primavera,1.3862943611198906
JARABE DE GRANADA TASKY,6.0,9.87,2024-11-06,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,4.0,9.87,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-06,Miércoles,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,4.0,8.61,2024-11-06,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-11-06,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-11-07,Jueves,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-11-07,Jueves,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-07,Jueves,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,5.0,9.87,2024-11-07,Jueves,primavera,1.791759469228055
JARABE DE FRAMBUESA TASKY,5.0,14.7,2024-11-07,Jueves,primavera,1.791759469228055
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-07,Jueves,primavera,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-11-07,Jueves,primavera,1.9459101490553132
JARABE DE GRANADINA TASKY,2.0,8.61,2024-11-07,Jueves,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-11-07,Jueves,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,4.0,9.87,2024-11-07,Jueves,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-07,Jueves,primavera,1.9459101490553132
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-07,Jueves,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,4.0,9.87,2024-11-07,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,6.0,9.87,2024-11-07,Jueves,primavera,1.9459101490553132
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-07,Jueves,primavera,2.5649493574615367
JARABE DE MANZANA TASKY,5.0,9.87,2024-11-07,Jueves,primavera,1.791759469228055
JARABE DE GRANADA TASKY,12.0,9.87,2024-11-07,Jueves,primavera,2.5649493574615367
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,1.0,9.87,2024-11-13,Miércoles,primavera,0.6931471805599453
JARABE DE GUAYABA TASKY,5.0,9.66,2024-11-13,Miércoles,primavera,1.791759469228055
JARABE DE GRANADA TASKY,2.0,9.87,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-11-13,Miércoles,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,2.0,9.87,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,4.0,9.66,2024-11-13,Miércoles,primavera,1.6094379124341003
JARABE DE GRANADA TASKY,2.0,9.87,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-13,Miércoles,primavera,1.9459101490553132
JARABE DE GUAYABA TASKY,2.0,9.66,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,1.0,9.87,2024-11-13,Miércoles,primavera,0.6931471805599453
JARABE DE FRAMBUESA TASKY,2.0,14.7,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE MANZANA TASKY,6.0,9.87,2024-11-13,Miércoles,primavera,1.9459101490553132
JARABE DE GRANADA TASKY,1.0,9.87,2024-11-13,Miércoles,primavera,0.6931471805599453
COMPOTA DE FRESA BALDE,19.2,9.6875,2024-11-13,Miércoles,primavera,3.005682604407159
ZUMO DE LIMON CONGELADO,16.0,10.0,2024-11-13,Miércoles,primavera,2.833213344056216
COMPOTA DE FRESA BALDE,9.6,9.6875,2024-11-13,Miércoles,primavera,2.3608540011180215
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-13,Miércoles,primavera,1.6094379124341003
JARABE DE GUAYABA TASKY,2.0,9.66,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE FRAMBUESA TASKY,3.0,14.7,2024-11-13,Miércoles,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,4.0,14.7,2024-11-13,Miércoles,primavera,1.6094379124341003
JARABE DE GUAYABA TASKY,3.0,9.66,2024-11-13,Miércoles,primavera,1.3862943611198906
JARABE DE GRANADA TASKY,3.0,9.87,2024-11-13,Miércoles,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,9.0,14.7,2024-11-13,Miércoles,primavera,2.302585092994046
JARABE DE GUAYABA TASKY,2.0,9.66,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE GUAYABA TASKY,2.0,9.66,2024-11-13,Miércoles,primavera,1.0986122886681098
JARABE DE GRANADA TASKY,1.0,9.87,2024-11-13,Miércoles,primavera,0.6931471805599453
JARABE DE MANZANA TASKY,1.0,9.87,2024-11-13,Miércoles,primavera,0.6931471805599453
JARABE DE GRANADINA TASKY,2.0,8.61,2024-11-14,Jueves,primavera,1.0986122886681098
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-14,Jueves,primavera,2.5649493574615367
JARABE DE BLUE CURACAO TASKY,6.0,9.87,2024-11-14,Jueves,primavera,1.9459101490553132
PULPA CONGELADA DE LIMA,56.0,12.0,2024-11-14,Jueves,primavera,4.04305126783455
PULPA CONGELADA DE LIMA,136.0,12.0,2024-11-14,Jueves,primavera,4.919980925828125
ZUMO DE LIMON CONGELADO,40.0,12.0,2024-11-14,Jueves,primavera,3.713572066704308
JARABE DE BLUE CURACAO TASKY,12.0,9.87,2024-11-14,Jueves,primavera,2.5649493574615367
JARABE DE GRANADINA TASKY,3.0,8.61,2024-11-14,Jueves,primavera,1.3862943611198906
JARABE DE FRAMBUESA TASKY,6.0,14.7,2024-11-14,Jueves,primavera,1.9459101490553132
JARABE DE GUAYABA TASKY,4.0,9.66,2024-11-14,Jueves,primavera,1.6094379124341003
JARABE DE MANZANA TASKY,4.0,9.87,2024-11-14,Jueves,primavera,1.6094379124341003
JARABE DE FRAMBUESA TASKY,8.0,14.7,2024-11-14,Jueves,primavera,2.1972245773362196
